42392:
 num     #instances         #bytes  class name (module)
24008:             1              8  co.neeve.nae2.common.registration.definitions.Items$$Lambda/0x0000000017739a00
24009:             1              8  co.neeve.nae2.common.registration.definitions.Items$$Lambda/0x000000001773ae00
24010:             1              8  co.neeve.nae2.common.registration.definitions.Items$$Lambda/0x000000001773b200
24011:             1              8  co.neeve.nae2.common.registration.definitions.Items$$Lambda/0x000000001773d200
24012:             1              8  co.neeve.nae2.common.registration.definitions.Items$$Lambda/0x000000001773de00
24013:             1              8  co.neeve.nae2.common.registration.definitions.Items$$Lambda/0x000000001773ea00
24014:             1              8  co.neeve.nae2.common.registration.definitions.Items$$Lambda/0x000000001773ee00
24015:             1              8  co.neeve.nae2.common.registration.definitions.Items$$Lambda/0x000000001773f200
24016:             1              8  co.neeve.nae2.common.registration.definitions.Items$$Lambda/0x000000001773f600
24017:             1              8  co.neeve.nae2.common.registration.definitions.Items$$Lambda/0x000000001773fa00
24018:             1              8  co.neeve.nae2.common.registration.definitions.Items$$Lambda/0x0000000017740000
24019:             1              8  co.neeve.nae2.common.registration.definitions.Items$$Lambda/0x0000000017740400
24020:             1              8  co.neeve.nae2.common.registration.definitions.Items$$Lambda/0x0000000017740800
24021:             1              8  co.neeve.nae2.common.registration.definitions.Materials$MaterialType$$Lambda/0x0000000017731200
24022:             1              8  co.neeve.nae2.common.registration.definitions.Upgrades$$Lambda/0x000000001774ae00
24023:             1              8  co.neeve.nae2.common.registration.definitions.Upgrades$$Lambda/0x000000001774b200
24024:             1              8  co.neeve.nae2.common.registration.definitions.Upgrades$UpgradeType$$Lambda/0x000000001774a600
24025:             1              8  co.neeve.nae2.common.registration.registry.Registry$$Lambda/0x000000001772d800
24026:             1              8  co.neeve.nae2.common.registration.registry.builders.NAEBlockDefinitionBuilder$$Lambda/0x000000001774f400
24027:             1              8  co.neeve.nae2.common.registration.registry.builders.NAEItemDefinitionBuilder$$Lambda/0x000000001773b600
24028:             1              8  co.neeve.nae2.common.registration.registry.rendering.DamagedItemRendering$$Lambda/0x0000000017731600
24029:             1              8  co.neeve.nae2.common.registration.registry.rendering.DamagedItemRendering$$Lambda/0x0000000017731a00
24030:             1              8  co.neeve.nae2.common.registration.registry.rendering.DenseCraftingCubeRendering$$Lambda/0x0000000017755200
24031:             1              8  co.neeve.nae2.common.registration.registry.rendering.ItemPartRendering$$Lambda/0x0000000017747800
24032:             1              8  co.neeve.nae2.common.registration.registry.rendering.ItemPartRendering$$Lambda/0x0000000017747c00
24033:             1              8  co.neeve.nae2.common.registration.registry.rendering.NoItemRendering$$Lambda/0x0000000017739e00
24034:             1              8  co.neeve.nae2.common.sync.GuiHandler
24035:             1              8  codechicken.enderstorage.EnderStorage
24036:             1              8  codechicken.enderstorage.client.EnderPouchBakery
24037:             1              8  codechicken.enderstorage.client.render.item.EnderChestItemRender
24038:             1              8  codechicken.enderstorage.client.render.item.EnderTankItemRender
24039:             1              8  codechicken.enderstorage.init.ModItems$$Lambda/0x0000000019024000
24040:             1              8  codechicken.enderstorage.manager.EnderStorageManager$EnderStorageSaveHandler
24041:             1              8  codechicken.enderstorage.network.TankSynchroniser
24042:             1              8  codechicken.enderstorage.plugin.EnderGasStoragePlugin
24043:             1              8  codechicken.enderstorage.plugin.EnderItemStoragePlugin
24044:             1              8  codechicken.enderstorage.plugin.EnderLiquidStoragePlugin
24045:             1              8  codechicken.enderstorage.plugin.jei.EnderStorageJEIPlugin
24046:             1              8  codechicken.enderstorage.proxy.ProxyClient
24047:             1              8  codechicken.lib.CodeChickenLib
24048:             1              8  codechicken.lib.configuration.ConfigTag$$Lambda/0x0000000016cf3600
24049:             1              8  codechicken.lib.internal.command.client.ItemInfoCommand
24050:             1              8  codechicken.lib.internal.command.client.ModelLocationInfoCommand
24051:             1              8  codechicken.lib.internal.command.client.NukeDynamicBakeryCacheCommand
24052:             1              8  codechicken.lib.internal.command.client.highlight.HighlightClearCommand
24053:             1              8  codechicken.lib.internal.command.client.highlight.HighlightInfoCommand
24054:             1              8  codechicken.lib.internal.command.client.highlight.HighlightSetCommand
24055:             1              8  codechicken.lib.internal.command.client.highlight.HighlightToggleDepthCommand
24056:             1              8  codechicken.lib.internal.network.ClientPacketHandler
24057:             1              8  codechicken.lib.internal.network.ServerHandshakeHandler
24058:             1              8  codechicken.lib.internal.proxy.ProxyClient
24059:             1              8  codechicken.lib.model.ModelRegistryHelper
24060:             1              8  codechicken.lib.model.bakery.ModelBakery$$Lambda/0x0000000016cfa400
24061:             1              8  codechicken.lib.model.bakery.ModelBakery$$Lambda/0x0000000016cfac00
24062:             1              8  codechicken.lib.model.bakery.ModelBakery$$Lambda/0x0000000016cfb000
24063:             1              8  codechicken.lib.model.bakery.ModelBakery$$Lambda/0x0000000016cfb800
24064:             1              8  codechicken.lib.model.loader.bakery.CCBakeryModelLoader
24065:             1              8  codechicken.lib.model.loader.blockstate.CCBlockStateLoader$$Lambda/0x0000000016cf9800
24066:             1              8  codechicken.lib.model.loader.blockstate.CCVariant$Deserializer
24067:             1              8  codechicken.lib.model.loader.cube.CCCubeLoader
24068:             1              8  codechicken.lib.render.CCRenderEventHandler
24069:             1              8  codechicken.lib.render.CCRenderState$$Lambda/0x0000000017831400
24070:             1              8  codechicken.lib.render.item.map.MapRenderRegistry
24071:             1              8  codechicken.lib.render.particle.CustomParticleHandler$$Lambda/0x0000000016cf6e00
24072:             1              8  codechicken.lib.texture.TextureUtils
24073:             1              8  codechicken.lib.texture.TextureUtils$$Lambda/0x0000000016cfdc00
24074:             1              8  codechicken.lib.util.TransformUtils$1
24075:             1              8  cofh.CoFHCore
24076:             1              8  cofh.cofhworld.CoFHWorld
24077:             1              8  cofh.cofhworld.init.WorldHandler
24078:             1              8  cofh.cofhworld.init.WorldHandler$$Lambda/0x00000000158bac00
24079:             1              8  cofh.cofhworld.parser.generator.GenParserBoulder
24080:             1              8  cofh.cofhworld.parser.generator.GenParserConsecutive
24081:             1              8  cofh.cofhworld.parser.generator.GenParserDecoration
24082:             1              8  cofh.cofhworld.parser.generator.GenParserDungeon
24083:             1              8  cofh.cofhworld.parser.generator.GenParserGeode
24084:             1              8  cofh.cofhworld.parser.generator.GenParserLake
24085:             1              8  cofh.cofhworld.parser.generator.GenParserLargeVein
24086:             1              8  cofh.cofhworld.parser.generator.GenParserPlate
24087:             1              8  cofh.cofhworld.parser.generator.GenParserSequential
24088:             1              8  cofh.cofhworld.parser.generator.GenParserSmallTree
24089:             1              8  cofh.cofhworld.parser.generator.GenParserSpike
24090:             1              8  cofh.cofhworld.parser.generator.GenParserSpout
24091:             1              8  cofh.cofhworld.parser.generator.GenParserStructure
24092:             1              8  cofh.core.command.CommandClearBlock
24093:             1              8  cofh.core.command.CommandCountBlock
24094:             1              8  cofh.core.command.CommandEnchant
24095:             1              8  cofh.core.command.CommandFriend
24096:             1              8  cofh.core.command.CommandHand
24097:             1              8  cofh.core.command.CommandHandler
24098:             1              8  cofh.core.command.CommandHelp
24099:             1              8  cofh.core.command.CommandKillAll
24100:             1              8  cofh.core.command.CommandReplaceBlock
24101:             1              8  cofh.core.command.CommandSyntax
24102:             1              8  cofh.core.command.CommandTPS
24103:             1              8  cofh.core.command.CommandTPX
24104:             1              8  cofh.core.command.CommandUnloadChunk
24105:             1              8  cofh.core.command.CommandVersion
24106:             1              8  cofh.core.energy.FurnaceFuelHandler
24107:             1              8  cofh.core.gui.GuiHandler
24108:             1              8  cofh.core.init.CoreEnchantments
24109:             1              8  cofh.core.init.CorePotions
24110:             1              8  cofh.core.key.KeyHandlerCore
24111:             1              8  cofh.core.plugins.jei.JEIPluginCore
24112:             1              8  cofh.core.proxy.EventHandler
24113:             1              8  cofh.core.proxy.EventHandlerClient
24114:             1              8  cofh.core.proxy.ProxyClient
24115:             1              8  cofh.core.render.ShaderHelper
24116:             1              8  cofh.core.util.DefaultedHashMap$$Lambda/0x00000000178a3c00
24117:             1              8  cofh.core.util.OreDictionaryProxy
24118:             1              8  cofh.redstoneflux.RedstoneFlux
24119:             1              8  cofh.thermalcultivation.ThermalCultivation
24120:             1              8  cofh.thermalcultivation.proxy.ProxyClient
24121:             1              8  cofh.thermaldynamics.ThermalDynamics
24122:             1              8  cofh.thermaldynamics.gui.GuiHandler
24123:             1              8  cofh.thermaldynamics.plugins.jei.JEIPluginTD
24124:             1              8  cofh.thermaldynamics.proxy.ProxyClient
24125:             1              8  cofh.thermalexpansion.ThermalExpansion
24126:             1              8  cofh.thermalexpansion.block.device.BlockDevice$$Lambda/0x00000000178b6800
24127:             1              8  cofh.thermalexpansion.block.dynamo.BlockDynamo$$Lambda/0x00000000178b6c00
24128:             1              8  cofh.thermalexpansion.block.dynamo.BlockDynamo$$Lambda/0x00000000178b7000
24129:             1              8  cofh.thermalexpansion.block.machine.BlockMachine$$Lambda/0x00000000178b6000
24130:             1              8  cofh.thermalexpansion.block.machine.BlockMachine$$Lambda/0x00000000178b6400
24131:             1              8  cofh.thermalexpansion.block.storage.BlockCache$$Lambda/0x00000000178b8400
24132:             1              8  cofh.thermalexpansion.block.storage.BlockCache$$Lambda/0x00000000178b8800
24133:             1              8  cofh.thermalexpansion.block.storage.BlockCell$$Lambda/0x00000000178b7400
24134:             1              8  cofh.thermalexpansion.block.storage.BlockCell$$Lambda/0x00000000178b7800
24135:             1              8  cofh.thermalexpansion.block.storage.BlockTank$$Lambda/0x00000000178b7c00
24136:             1              8  cofh.thermalexpansion.block.storage.BlockTank$$Lambda/0x00000000178b8000
24137:             1              8  cofh.thermalexpansion.gui.GuiHandler
24138:             1              8  cofh.thermalexpansion.init.TEBlocks
24139:             1              8  cofh.thermalexpansion.init.TEItems
24140:             1              8  cofh.thermalexpansion.init.TESounds
24141:             1              8  cofh.thermalexpansion.item.ItemFlorb$$Lambda/0x00000000178bb200
24142:             1              8  cofh.thermalexpansion.plugins.jei.JEIPluginTE
24143:             1              8  cofh.thermalexpansion.proxy.EventHandler
24144:             1              8  cofh.thermalexpansion.proxy.EventHandlerClient
24145:             1              8  cofh.thermalexpansion.proxy.ProxyClient
24146:             1              8  cofh.thermalexpansion.proxy.ProxyClient$$Lambda/0x00000000178bbe00
24147:             1              8  cofh.thermalexpansion.proxy.ProxyClient$$Lambda/0x00000000178bc600
24148:             1              8  cofh.thermalexpansion.util.BehaviorFlorbDispense
24149:             1              8  cofh.thermalexpansion.util.BehaviorMorbDispense
24150:             1              8  cofh.thermalfoundation.ThermalFoundation
24151:             1              8  cofh.thermalfoundation.gui.GuiHandler
24152:             1              8  cofh.thermalfoundation.init.TFBlocks
24153:             1              8  cofh.thermalfoundation.init.TFEquipment
24154:             1              8  cofh.thermalfoundation.init.TFFluids
24155:             1              8  cofh.thermalfoundation.init.TFItems
24156:             1              8  cofh.thermalfoundation.init.TFSounds
24157:             1              8  cofh.thermalfoundation.proxy.EventHandler
24158:             1              8  cofh.thermalfoundation.proxy.EventHandlerClient
24159:             1              8  cofh.thermalfoundation.proxy.ProxyClient
24160:             1              8  cofh.thermalfoundation.proxy.ProxyClient$$Lambda/0x0000000017827a00
24161:             1              8  cofh.thermalfoundation.proxy.ProxyClient$$Lambda/0x0000000017828400
24162:             1              8  cofh.thermalfoundation.proxy.ProxyClient$$Lambda/0x0000000017828c00
24163:             1              8  cofh.thermalfoundation.proxy.ProxyClient$$Lambda/0x0000000017829000
24164:             1              8  cofh.thermalfoundation.proxy.ProxyClient$$Lambda/0x0000000017829400
24165:             1              8  cofh.thermalfoundation.proxy.ProxyClient$$Lambda/0x0000000017829800
24166:             1              8  cofh.thermalinnovation.ThermalInnovation
24167:             1              8  cofh.thermalinnovation.gui.GuiHandler
24168:             1              8  cofh.thermalinnovation.proxy.ProxyClient
24169:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntityAcidJet
24170:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntityAmberLord
24171:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntityAvaton
24172:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntityBanshee
24173:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntityBasicBomb
24174:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntityBoneWorm
24175:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntityCactoid
24176:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntityCactusThorn
24177:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntityCactyrant
24178:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntityDeathCoil
24179:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntityEnigmoth
24180:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntityEnigmothLarva
24181:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntityFishCustomArrow
24182:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntityFlameJet
24183:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntityFoglet
24184:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntityForsaken
24185:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntityGhostBomb
24186:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntityGhostRay
24187:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntityGhostSwarmer
24188:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntityGhoul
24189:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntityGraveRobber
24190:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntityGraveRobberGhost
24191:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntityHolyGrenade
24192:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntityImp
24193:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntityIsnachi
24194:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntityKingsWrath
24195:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntityLavaCow
24196:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntityLilSludge
24197:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntityMimic
24198:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntityMothScales
24199:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntityMummy
24200:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntityParasite
24201:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntityPingu
24202:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntityPiranha
24203:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntityPiranhaLauncher
24204:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntityPtera
24205:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntityRaven
24206:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntitySalamander
24207:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntitySandBurst
24208:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntitySapJet
24209:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntityScarab
24210:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntityScarecrow
24211:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntitySeaHag
24212:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntitySkeletonKing
24213:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntitySludgeJet
24214:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntitySludgeLord
24215:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntitySonicBomb
24216:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntitySoulWorm
24217:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntityUnburied
24218:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntityUndeadSwine
24219:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntityUndertaker
24220:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntityVespa
24221:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntityVespaBrood
24222:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntityVespaCocoon
24223:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntityWarSmallFireball
24224:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntityWendigo
24225:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntityWeta
24226:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntityWraith
24227:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntityZombieFrozen
24228:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntityZombieMushroom
24229:             1              8  com.Fishmod.mod_LavaCow.client.renders.RenderFactories$RenderFactoryEntityZombiePiranha
24230:             1              8  com.Fishmod.mod_LavaCow.compat.FURJEIIntegration
24231:             1              8  com.Fishmod.mod_LavaCow.compat.tinkers.ConstructsArmoryCompat
24232:             1              8  com.Fishmod.mod_LavaCow.compat.tinkers.TinkersCompat
24233:             1              8  com.Fishmod.mod_LavaCow.mod_LavaCow
24234:             1              8  com.Fishmod.mod_LavaCow.proxy.ClientProxy
24235:             1              8  com.aeternal.botaniverse.Botaniverse
24236:             1              8  com.aeternal.botaniverse.proxy.ClientProxy
24237:             1              8  com.aeternal.botaniverse.proxy.ClientProxy$$Lambda/0x0000000018ca1e00
24238:             1              8  com.aeternal.botaniverse.proxy.ClientProxy$$Lambda/0x0000000018ca3800
24239:             1              8  com.aeternal.botaniverse.proxy.ClientProxy$$Lambda/0x0000000018ca5200
24240:             1              8  com.aeternal.botaniverse.proxy.ClientProxy$$Lambda/0x0000000018ca6c00
24241:             1              8  com.agricraft.agricore.config.AgriConfig$$Lambda/0x0000000017d93600
24242:             1              8  com.artur114.bananalib.asm.ASMTransformBus$$Lambda/0x00000000149da800
24243:             1              8  com.artur114.bananalib.asm.util.InsnCodes$$Lambda/0x00000000154a1a00
24244:             1              8  com.autismobean.drpgspawnfix.DRPGSpawnFixMod
24245:             1              8  com.bartz24.externaltweaker.ExternalTweaker
24246:             1              8  com.bawnorton.mixinsquared.MixinSquaredBootstrap$$Lambda/0x0000000014b0e800
24247:             1              8  com.bawnorton.mixinsquared.MixinSquaredBootstrap$$Lambda/0x0000000014b0fc00
24248:             1              8  com.bawnorton.mixinsquared.adjuster.ExtensionAnnotationAdjust
24249:             1              8  com.bawnorton.mixinsquared.adjuster.ExtensionAnnotationAdjust$$Lambda/0x000000001518b400
24250:             1              8  com.bawnorton.mixinsquared.adjuster.ExtensionAnnotationAdjust$$Lambda/0x000000001518b800
24251:             1              8  com.bawnorton.mixinsquared.adjuster.ExtensionAnnotationAdjust$$Lambda/0x000000001518e800
24252:             1              8  com.bawnorton.mixinsquared.adjuster.tools.AdjustableAnnotationNode$KnownAnnotations$$Lambda/0x000000001518c400
24253:             1              8  com.bawnorton.mixinsquared.adjuster.tools.AdjustableAnnotationNode$KnownAnnotations$$Lambda/0x0000000015190600
24254:             1              8  com.bawnorton.mixinsquared.adjuster.tools.AdjustableAnnotationNode$KnownAnnotations$$Lambda/0x0000000015191200
24255:             1              8  com.bawnorton.mixinsquared.adjuster.tools.AdjustableAnnotationNode$KnownAnnotations$$Lambda/0x0000000015191a00
24256:             1              8  com.bawnorton.mixinsquared.adjuster.tools.AdjustableAnnotationNode$KnownAnnotations$$Lambda/0x0000000015192200
24257:             1              8  com.bawnorton.mixinsquared.adjuster.tools.AdjustableAnnotationNode$KnownAnnotations$$Lambda/0x0000000015192a00
24258:             1              8  com.bawnorton.mixinsquared.adjuster.tools.AdjustableAnnotationNode$KnownAnnotations$$Lambda/0x0000000015195800
24259:             1              8  com.bawnorton.mixinsquared.adjuster.tools.AdjustableAnnotationNode$KnownAnnotations$$Lambda/0x0000000015197800
24260:             1              8  com.bawnorton.mixinsquared.adjuster.tools.AdjustableAnnotationNode$KnownAnnotations$$Lambda/0x0000000015197c00
24261:             1              8  com.bawnorton.mixinsquared.adjuster.tools.AdjustableAnnotationNode$KnownAnnotations$$Lambda/0x0000000015198800
24262:             1              8  com.bawnorton.mixinsquared.adjuster.tools.AdjustableAnnotationNode$KnownAnnotations$$Lambda/0x0000000015199800
24263:             1              8  com.bawnorton.mixinsquared.adjuster.tools.AdjustableAnnotationNode$KnownAnnotations$$Lambda/0x000000001519a200
24264:             1              8  com.bawnorton.mixinsquared.adjuster.tools.AdjustableAnnotationNode$KnownAnnotations$$Lambda/0x000000001519ac00
24265:             1              8  com.bawnorton.mixinsquared.adjuster.tools.AdjustableAnnotationNode$KnownAnnotations$$Lambda/0x000000001519c000
24266:             1              8  com.bawnorton.mixinsquared.adjuster.tools.AdjustableAnnotationNode$KnownAnnotations$$Lambda/0x000000001519c800
24267:             1              8  com.bawnorton.mixinsquared.adjuster.tools.AdjustableAnnotationNode$KnownAnnotations$$Lambda/0x000000001519d400
24268:             1              8  com.bawnorton.mixinsquared.adjuster.tools.AdjustableAnnotationNode$KnownAnnotations$$Lambda/0x000000001519de00
24269:             1              8  com.bawnorton.mixinsquared.adjuster.tools.AdjustableAnnotationNode$KnownAnnotations$$Lambda/0x000000001519e800
24270:             1              8  com.bawnorton.mixinsquared.adjuster.tools.AdjustableAnnotationNode$KnownAnnotations$$Lambda/0x000000001519f200
24271:             1              8  com.bawnorton.mixinsquared.adjuster.tools.AdjustableAnnotationNode$KnownAnnotations$$Lambda/0x00000000151a0400
24272:             1              8  com.bawnorton.mixinsquared.adjuster.tools.AdjustableAnnotationNode$KnownAnnotations$$Lambda/0x00000000151a0c00
24273:             1              8  com.bawnorton.mixinsquared.adjuster.tools.AdjustableAnnotationNode$KnownAnnotations$$Lambda/0x00000000151a1a00
24274:             1              8  com.bawnorton.mixinsquared.adjuster.tools.AdjustableAnnotationNode$KnownAnnotations$$Lambda/0x00000000151a2200
24275:             1              8  com.bawnorton.mixinsquared.adjuster.tools.AdjustableAnnotationNode$KnownAnnotations$$Lambda/0x00000000151a2a00
24276:             1              8  com.bawnorton.mixinsquared.adjuster.tools.AdjustableAnnotationNode$KnownAnnotations$$Lambda/0x00000000151a3400
24277:             1              8  com.bawnorton.mixinsquared.canceller.ExtensionCancelApplication
24278:             1              8  com.bawnorton.mixinsquared.canceller.ExtensionCancelApplication$$Lambda/0x0000000015189800
24279:             1              8  com.bawnorton.mixinsquared.canceller.ExtensionCancelApplication$$Lambda/0x0000000015189c00
24280:             1              8  com.bawnorton.mixinsquared.canceller.ExtensionCancelApplication$$Lambda/0x000000001518a000
24281:             1              8  com.bean.keepinvfix.KeepInvFix
24282:             1              8  com.betterinvisibility.BetterInvisibility
24283:             1              8  com.betterinvisibility.ClientProxy
24284:             1              8  com.betterinvisibility.ConfigChangeHandler
24285:             1              8  com.bisecthosting.mods.bhmenu.modules.publicserverlist.PublicServerList$$Lambda/0x0000000015ecf400
24286:             1              8  com.bisecthosting.mods.bhmenu.modules.publicserverlist.PublicServerList$$Lambda/0x0000000015ecf800
24287:             1              8  com.bisecthosting.mods.bhmenu.modules.publicserverlist.PublicServerList$$Lambda/0x0000000018acb600
24288:             1              8  com.bisecthosting.mods.bhmenu.modules.publicserverlist.PublicServerList$$Lambda/0x0000000018acba00
24289:             1              8  com.bisecthosting.mods.bhmenu.modules.publicserverlist.PublicServerList$$Lambda/0x0000000018acbe00
24290:             1              8  com.bisecthosting.mods.bhmenu.modules.publicserverlist.PublicServerList$$Lambda/0x0000000018acc200
24291:             1              8  com.bisecthosting.mods.bhmenu.modules.servercreatorbanner.ServerCreatorBanner$$Lambda/0x0000000018acaa00
24292:             1              8  com.bisecthosting.mods.bhmenu.modules.servercreatorbanner.ServerCreatorBanner$$Lambda/0x0000000018acae00
24293:             1              8  com.bisecthosting.mods.bhmenu.modules.servercreatorbanner.ServerCreatorBanner$$Lambda/0x0000000018acb200
24294:             1              8  com.blakebr0.cucumber.Cucumber
24295:             1              8  com.blakebr0.cucumber.proxy.ClientProxy
24296:             1              8  com.blakebr0.cucumber.render.GlowingTextRenderer
24297:             1              8  com.blakebr0.ironjetpacks.IronJetpacks
24298:             1              8  com.blakebr0.ironjetpacks.config.ModJetpacks$$Lambda/0x0000000019d8ee00
24299:             1              8  com.blakebr0.ironjetpacks.config.json.Serializers$1
24300:             1              8  com.blakebr0.ironjetpacks.proxy.ClientProxy
24301:             1              8  com.blakebr0.ironjetpacks.registry.JetpackRegistry$$Lambda/0x0000000019d8f200
24302:             1              8  com.blakebr0.mysticalagradditions.MysticalAgradditions
24303:             1              8  com.blakebr0.mysticalagradditions.compat.jei.CompatJEI
24304:             1              8  com.blakebr0.mysticalagradditions.config.ModConfig
24305:             1              8  com.blakebr0.mysticalagradditions.proxy.ClientProxy
24306:             1              8  com.blakebr0.mysticalagradditions.tinkers.CompatTConstruct
24307:             1              8  com.blakebr0.mysticalagriculture.MysticalAgriculture
24308:             1              8  com.blakebr0.mysticalagriculture.compat.jei.CompatJEI
24309:             1              8  com.blakebr0.mysticalagriculture.config.EssenceConfig
24310:             1              8  com.blakebr0.mysticalagriculture.config.ModConfig
24311:             1              8  com.blakebr0.mysticalagriculture.entity.ModEntities$$Lambda/0x0000000019a9a400
24312:             1              8  com.blakebr0.mysticalagriculture.entity.ModEntities$$Lambda/0x0000000019a9ac00
24313:             1              8  com.blakebr0.mysticalagriculture.entity.ModEntities$$Lambda/0x0000000019a9b400
24314:             1              8  com.blakebr0.mysticalagriculture.entity.ModEntities$$Lambda/0x0000000019a9bc00
24315:             1              8  com.blakebr0.mysticalagriculture.entity.ModEntities$$Lambda/0x0000000019a9c400
24316:             1              8  com.blakebr0.mysticalagriculture.items.armor.ItemIntermediumArmor$AbilityHandler
24317:             1              8  com.blakebr0.mysticalagriculture.items.armor.ItemSuperiumArmor$AbilityHandler
24318:             1              8  com.blakebr0.mysticalagriculture.items.armor.ItemSupremiumArmor$AbilityHandler
24319:             1              8  com.blakebr0.mysticalagriculture.lib.CoalBlockFuelHandler
24320:             1              8  com.blakebr0.mysticalagriculture.proxy.ClientProxy
24321:             1              8  com.blamejared.ModTweaker
24322:             1              8  com.blamejared.ctgui.MTRecipe
24323:             1              8  com.blamejared.ctgui.client.GuiHandler
24324:             1              8  com.blamejared.ctgui.events.CommonEventHandler
24325:             1              8  com.blamejared.ctgui.proxy.ClientProxy
24326:             1              8  com.blamejared.mtlib.MTLib
