42392:
 num     #instances         #bytes  class name (module)
2741:            13           1976  vibrantjourneys.blocks.wood.BlockPVJPlanks
2742:            13           1976  vibrantjourneys.blocks.wood.BlockPVJTrapdoor
2743:            41           1968  appeng.bootstrap.ItemRendering
2744:            82           1968  java.util.regex.Pattern$Dollar (java.base@25.0.4)
2745:            41           1968  jdk.internal.foreign.abi.NativeEntryPoint$CacheKey (java.base@25.0.4)
2746:           123           1968  jdk.proxy3.$Proxy61 (jdk.proxy3)
2747:            82           1968  kotlin.reflect.jvm.internal.impl.descriptors.runtime.structure.ReflectJavaClassifierType
2748:            82           1968  net.minecraft.entity.passive.EntityVillager$ListItemForEmeralds
2749:            41           1968  team.chisel.client.render.texture.ChiselTextureAlterR
2750:            61           1960  [Ljava.lang.annotation.ElementType; (java.base@25.0.4)
2751:            35           1960  com.buuz135.industrial.item.infinity.ItemInfinityDrill$InfinityDrillCapabilityProvider$2
2752:            35           1960  com.teamwizardry.librarianlib.features.base.item.ItemMod$variants$1
2753:            35           1960  forestry.arboriculture.genetics.TreeMutation
2754:            49           1960  gigaherz.guidebook.guidebook.SectionRef
2755:            35           1960  io.netty.util.Recycler$UnguardedLocalPool
2756:             2           1952  xol.lostinfinity.mob.entity.deviant.EntityDeviantBat
2757:             2           1952  xol.lostinfinity.mob.entity.deviant.EntityDeviantGhast
2758:             2           1952  xol.lostinfinity.mob.entity.deviant.EntityDeviantGuardian
2759:             2           1952  xol.lostinfinity.mob.entity.deviant.EntityDeviantShulker
2760:             2           1952  xol.lostinfinity.mob.entity.deviant.EntityDeviantSkyworm
2761:             2           1952  xol.lostinfinity.mob.entity.deviant.EntityDeviantSquid
2762:             2           1952  xol.lostinfinity.mob.entity.deviant.EntityDeviantVex
2763:            81           1944  binnie.extratrees.alcohol.drink.FluidHandlerItemGlassware
2764:            27           1944  com.fasterxml.jackson.databind.type.SimpleType
2765:            81           1944  com.teamwizardry.librarianlib.features.saving.SavingFieldCache$getPropertySetter$2
2766:            27           1944  thecodex6824.thaumicaugmentation.common.recipe.InfusionRecipeComplexResearch
2767:           121           1936  com.rwtema.extrautils2.backend.entries.Entry$1
2768:           121           1936  jdk.proxy3.$Proxy228 (jdk.proxy3)
2769:            22           1936  net.minecraft.entity.ai.EntityAINearestAttackableTarget
2770:            11           1936  org.cyclops.integrateddynamics.core.block.IgnoredBlock
2771:             2           1936  xol.lostinfinity.mob.entity.deviant.EntityDeviantWolf
2772:             2           1936  xol.lostinfinity.mob.entity.starforge.EntityReflectal
2773:            74           1920  [[Lcom.google.common.base.Predicate;
2774:            80           1920  appeng.bootstrap.components.ItemVariantsComponent
2775:            48           1920  binnie.botany.farming.CircuitGarden
2776:            60           1920  binnie.botany.genetics.Flower
2777:            48           1920  binnie.core.gui.resource.textures.Texture
2778:            16           1920  cofh.core.item.tool.ItemBowCore
2779:            16           1920  cofh.core.item.tool.ItemFishingRodCore
2780:            12           1920  com.github.alexthe666.iceandfire.block.BlockDragonScales
2781:            12           1920  com.hbm.blocks.machine.NTMAnvil
2782:            16           1920  com.kamefrede.rpsideas.items.blocks.ItemCADCase
2783:            60           1920  com.llamalad7.mixinextras.lib.antlr.runtime.atn.SingletonPredictionContext
2784:            40           1920  com.rwtema.careerbees.bees.CustomBeeModel
2785:            40           1920  com.shinoow.abyssalcraft.api.necronomicon.NecroData$Chapter
2786:             6           1920  com.shinoow.abyssalcraft.client.model.entity.ModelDGArmor
2787:            10           1920  com.valkyrieofnight.sg.m_generators.block.tiers.BlockGen
2788:            24           1920  elucent.rootsclassic.ritual.rituals.RitualCrafting
2789:            40           1920  forestry.arboriculture.blocks.PropertyForestryWoodType
2790:            30           1920  java.time.temporal.ChronoField (java.base@25.0.4)
2791:           120           1920  jdk.proxy3.$Proxy229 (jdk.proxy3)
2792:            48           1920  kotlin.reflect.jvm.internal.calls.CallerImpl$FieldGetter$Instance
2793:            48           1920  kotlin.reflect.jvm.internal.calls.CallerImpl$FieldSetter$Instance
2794:             8           1920  lucraft.mods.lucraftcore.materials.fluids.BlockMoltenMetal
2795:            60           1920  mekanism.common.capabilities.laser.item.LaserDissipationHandler
2796:            12           1920  micdoodle8.mods.galacticraft.api.galaxies.Satellite
2797:           120           1920  net.geforcemods.securitycraft.network.ClientProxy$$Lambda/0x000000001be3dc00
2798:            48           1920  net.minecraft.client.audio.MusicTicker$MusicType
2799:            40           1920  net.minecraft.client.settings.GameSettings$Options
2800:            60           1920  net.minecraft.world.storage.loot.functions.EnchantWithLevels
2801:            80           1920  org.lwjgl.system.Configuration
2802:            30           1920  sun.java2d.loops.DrawGlyphListAA (java.desktop@25.0.4)
2803:            40           1920  vazkii.botania.api.lexicon.multiblock.component.FlowerComponent
2804:             2           1920  xol.lostinfinity.mob.entity.boss.EntityElara
2805:             2           1920  xol.lostinfinity.mob.entity.deviant.EntityDeviantBear
2806:             2           1920  xol.lostinfinity.mob.entity.deviant.EntityDeviantBlaze
2807:             2           1920  xol.lostinfinity.mob.entity.deviant.EntityDeviantCaveSpider
2808:             2           1920  xol.lostinfinity.mob.entity.deviant.EntityDeviantChicken
2809:             2           1920  xol.lostinfinity.mob.entity.deviant.EntityDeviantCow
2810:             2           1920  xol.lostinfinity.mob.entity.deviant.EntityDeviantCreeper
2811:             2           1920  xol.lostinfinity.mob.entity.deviant.EntityDeviantDimTrader
2812:             2           1920  xol.lostinfinity.mob.entity.deviant.EntityDeviantEnderman
2813:             2           1920  xol.lostinfinity.mob.entity.deviant.EntityDeviantGolem
2814:             2           1920  xol.lostinfinity.mob.entity.deviant.EntityDeviantHorse
2815:             2           1920  xol.lostinfinity.mob.entity.deviant.EntityDeviantHusk
2816:             2           1920  xol.lostinfinity.mob.entity.deviant.EntityDeviantLlama
2817:             2           1920  xol.lostinfinity.mob.entity.deviant.EntityDeviantMagmacube
2818:             2           1920  xol.lostinfinity.mob.entity.deviant.EntityDeviantMooshroom
2819:             2           1920  xol.lostinfinity.mob.entity.deviant.EntityDeviantOcelote
2820:             2           1920  xol.lostinfinity.mob.entity.deviant.EntityDeviantPig
2821:             2           1920  xol.lostinfinity.mob.entity.deviant.EntityDeviantPiglin
2822:             2           1920  xol.lostinfinity.mob.entity.deviant.EntityDeviantSheep
2823:             2           1920  xol.lostinfinity.mob.entity.deviant.EntityDeviantSkeleton
2824:             2           1920  xol.lostinfinity.mob.entity.deviant.EntityDeviantSlime
2825:             2           1920  xol.lostinfinity.mob.entity.deviant.EntityDeviantSlimeStrider
2826:             2           1920  xol.lostinfinity.mob.entity.deviant.EntityDeviantSnowman
2827:             2           1920  xol.lostinfinity.mob.entity.deviant.EntityDeviantSpider
2828:             2           1920  xol.lostinfinity.mob.entity.deviant.EntityDeviantStray
2829:             2           1920  xol.lostinfinity.mob.entity.deviant.EntityDeviantWitch
2830:             2           1920  xol.lostinfinity.mob.entity.deviant.EntityDeviantWitherSkeleton
2831:             2           1920  xol.lostinfinity.mob.entity.deviant.EntityDeviantZombie
2832:             2           1920  xol.lostinfinity.mob.entity.starforge.EntityClyster
2833:             2           1920  xol.lostinfinity.mob.entity.starforge.EntitySpyker
2834:             1           1904  [Lcrafttweaker.api.world.IBiome;
2835:            51           1904  [Ljavax.management.MBeanOperationInfo; (java.management@25.0.4)
2836:            67           1904  [Ljavax.management.ObjectName$Property; (java.management@25.0.4)
2837:            14           1904  biomesoplenty.common.world.generator.tree.GeneratorTwigletTree
2838:            34           1904  de.ellpeck.actuallyadditions.mod.config.values.ConfigBoolValues
2839:            14           1904  electroblob.wizardry.spell.SpellProjectile
2840:            34           1904  io.netty.buffer.AdaptivePoolingAllocator$Magazine
2841:            34           1904  net.irisshaders.iris.shaderpack.loading.ProgramId
2842:           119           1904  net.minecraftforge.fml.common.versioning.ComparableVersion$StringItem
2843:            17           1904  tk.zeitheron.solarflux.api.SolarInfo
2844:           119           1904  vazkii.psi.common.spell.base.ModSpellPieces$$Lambda/0x0000000017381400
2845:            59           1888  com.github.alexthe666.iceandfire.client.model.util.EnumDragonPoses
2846:           118           1888  jdk.proxy3.$Proxy141 (jdk.proxy3)
2847:           118           1888  kotlin.reflect.jvm.internal.impl.descriptors.impl.AbstractClassDescriptor$1$1
2848:            47           1880  cofh.core.util.core.SideConfig
2849:            47           1880  net.irisshaders.iris.uniforms.custom.CustomUniforms$Builder$Variable
2850:            18           1872  crazypants.enderio.base.power.forge.item.PoweredBlockItem
2851:            78           1872  java.lang.module.ModuleDescriptor$Provides (java.base@25.0.4)
2852:            78           1872  kotlin.reflect.jvm.internal.impl.load.java.lazy.LazyJavaPackageFragmentProvider$$Lambda$0
2853:            78           1872  kotlin.reflect.jvm.internal.impl.load.java.lazy.descriptors.LazyJavaPackageScope$$Lambda$0
2854:            78           1872  kotlin.reflect.jvm.internal.impl.load.java.lazy.descriptors.LazyJavaPackageScope$$Lambda$1
2855:            78           1872  kotlin.reflect.jvm.internal.impl.storage.LockBasedStorageManager$KeyWithComputation
2856:            39           1872  net.minecraft.client.renderer.entity.RenderSnowball
2857:            18           1872  org.zeith.thaumicadditions.items.ItemMaterial
2858:            29           1856  java.awt.geom.AffineTransform (java.desktop@25.0.4)
2859:            30           1848  [Lkotlin.reflect.KProperty;
2860:            21           1848  java.awt.Font (java.desktop@25.0.4)
2861:            33           1848  jdk.internal.foreign.layout.ValueLayouts$OfIntImpl (java.base@25.0.4)
2862:            21           1848  mustapelto.deepmoblearning.common.metadata.MetadataDataModel$DeepLearnerDisplayData
2863:            77           1848  net.bdew.lib.recipes.RsCharAssign
2864:            21           1848  net.minecraft.entity.ai.EntityAIAttackMelee
2865:            21           1848  org.cyclops.integrateddynamics.core.part.PartTypeBase$1
2866:            46           1840  forestry.core.genetics.alleles.AlleleFloat
2867:           115           1840  net.geforcemods.securitycraft.network.ClientProxy$$Lambda/0x000000001be3e000
2868:            46           1840  scala.collection.mutable.HashSet
2869:            76           1824  [Lcom.hbm.items.weapon.sedna.Receiver;
2870:             9           1824  [Lnet.minecraft.util.EnumParticleTypes;
2871:            12           1824  com.hbm.blocks.generic.BlockNTMLadder
2872:            12           1824  com.hbm.blocks.generic.DecoBlock
2873:            12           1824  com.hbm.items.tool.ItemSwordMeteorite
2874:           114           1824  forestry.lepidopterology.genetics.ButterflyGenome
2875:            57           1824  jdk.jfr.internal.settings.ThresholdSetting (jdk.jfr@25.0.4)
2876:           228           1824  kotlin.reflect.jvm.internal.impl.load.java.lazy.types.RawProjectionComputer
2877:            57           1824  moe.plushie.armourers_workshop.api.common.skin.Rectangle3D
2878:            76           1824  net.smileycorp.dynaores.client.StateMapperOreBlock
2879:            12           1824  net.tslat.aoa3.block.generation.dirt.DirtBlock
2880:            12           1824  xol.lostinfinity.block.basic.BlockBasicPillar
2881:             2           1808  [Lmagicbees.bees.EnumBeeSpecies;
2882:           113           1808  com.valkyrieofnight.vliblegacy.m_guide.json.objects.GOSpacing
2883:            75           1800  com.feed_the_beast.ftblib.lib.icon.AtlasSpriteIcon
2884:            15           1800  com.hbm.items.machine.ItemCatalyst
2885:            15           1800  openblocks.client.renderer.item.stencil.StencilTextureManager$TexturePool$PoolTexture
2886:            16           1792  cofh.core.item.tool.ItemShearsCore
2887:            16           1792  cofh.core.item.tool.ItemShieldCore
2888:            28           1792  com.google.common.collect.MapMakerInternalMap$WeakKeyStrongValueSegment
2889:            14           1792  com.hbm.render.model.RBMKColumnBakedModel
2890:            16           1792  com.mjr.mjrlegendslib.item.BasicSword
2891:           112           1792  com.progwml6.natura.common.ModelRegisterUtil$1
2892:            32           1792  com.sun.org.apache.xerces.internal.impl.dv.xs.DecimalDV$XDecimal (java.xml@25.0.4)
2893:            28           1792  com.the9grounds.aeadditions.item.storage.StorageType
2894:            56           1792  com.typesafe.config.impl.ConfigDouble
2895:            16           1792  cpw.mods.ironchest.common.items.shulker.ItemIronShulkerBox
2896:             8           1792  epicsquid.blockcraftery.block.BlockEditablePressurePlate
2897:            32           1792  forestry.arboriculture.genetics.BranchTrees
2898:             7           1792  forestry.core.fluids.BlockForestryFluid
2899:           112           1792  jdk.proxy3.$Proxy189 (jdk.proxy3)
2900:            56           1792  kotlin.reflect.jvm.internal.impl.serialization.deserialization.MemberDeserializer$$Lambda$3
2901:            28           1792  net.minecraft.world.BossInfoServer
2902:            28           1792  net.tslat.aoa3.client.render.entities.AoARangedMobRenderer
2903:            14           1792  xol.lostinfinity.mob.model.contest.ModelGrandmaster
2904:           111           1776  com.blakebr0.cucumber.energy.EnergyCapabilityProvider
2905:            37           1776  divinerpg.enums.ArrowType
2906:            74           1776  erogenousbeef.bigreactors.api.data.ReactorInteriorData
2907:            37           1776  java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionNode (java.base@25.0.4)
2908:            74           1776  mcjty.lib.McJtyRegister$MItem
2909:            74           1776  thecodex6824.coremodlib.PatchStateMachine
2910:            37           1776  vazkii.psi.api.spell.PieceGroup
2911:            17           1768  com.hbm.items.special.ItemFuel
2912:            17           1768  thaumcraft.common.blocks.basic.BlockBannerTCItem
2913:            55           1760  com.zzhalex.justdirethings.common.item.base.AbilityParams
2914:            22           1760  de.ellpeck.actuallyadditions.mod.booklet.page.PageCrusherRecipe
2915:            20           1760  info.loenwind.autoconfig.factory.LimitedStringValue
2916:            44           1760  jdk.internal.loader.NativeLibraries (java.base@25.0.4)
2917:            44           1760  moe.plushie.armourers_workshop.common.library.LibraryFile
2918:            10           1760  net.minecraft.world.biome.BiomeTaiga
2919:            10           1760  org.cyclops.integrateddynamics.core.block.IgnoredBlockStatus
2920:            44           1760  org.spongepowered.asm.util.perf.Profiler$DisabledSection
2921:            44           1760  sun.security.x509.CertificatePoliciesExtension (java.base@25.0.4)
2922:            73           1752  xreliquary.util.potions.PotionIngredient
2923:           109           1744  crafttweaker.mods.jei.actions.HideAction
2924:            41           1736  [Lcom.sun.org.apache.xerces.internal.impl.xs.traversers.OneAttr; (java.xml@25.0.4)
2925:            31           1736  hellfirepvp.astralsorcery.common.crafting.altar.recipes.DiscoveryRecipe
2926:            31           1736  jdk.jfr.internal.event.EventConfiguration (jdk.jfr@25.0.4)
2927:            70           1728  [Lcom.hbm.items.weapon.sedna.GunConfig;
2928:            36           1728  [Lcom.hbm.render.model.AbstractRBMKLiddedBakedModel$QuadLookup;
2929:             4           1728  [Ljava.util.concurrent.ForkJoinPool$WorkQueue; (java.base@25.0.4)
2930:            36           1728  binnie.extratrees.wood.planks.ExtraTreePlanks
2931:            72           1728  com.buuz135.industrial.api.recipe.ProteinReactorEntry
2932:            24           1728  com.hbm.render.model.FixedTransformModelRendererBakedModel
2933:            27           1728  com.meteor.extrabotany.common.lexicon.DreamLexiconEntry
2934:            18           1728  com.mrcrayfish.furniture.items.ItemGeneric
2935:            36           1728  crazypants.enderio.integration.tic.queues.CastQueue
2936:            36           1728  crazypants.enderio.invpanel.chest.EnumChestSize$CapacitorKey
2937:            12           1728  dev.beecube31.crazyae2.common.items.cells.energy.MultiEnergyItemCell
2938:            12           1728  dev.beecube31.crazyae2.common.items.cells.storage.ManaItemCell
2939:            72           1728  java.lang.module.ResolvedModule (java.base@25.0.4)
2940:            72           1728  jdk.internal.module.SystemModuleFinders$SystemModuleReader (java.base@25.0.4)
2941:           108           1728  kotlin.reflect.jvm.internal.JavaKFunction$$Lambda$1
2942:           108           1728  kotlin.reflect.jvm.internal.JavaKNamedFunction$$Lambda$0
2943:           108           1728  kotlin.reflect.jvm.internal.JavaKNamedFunction$$Lambda$3
2944:           108           1728  kotlin.reflect.jvm.internal.JavaKNamedFunction$$Lambda$4
2945:           108           1728  kotlin.reflect.jvm.internal.JavaKNamedFunction$$Lambda$5
2946:           108           1728  kotlin.reflect.jvm.internal.impl.types.TypeSubstitutor
2947:            54           1728  lumien.randomthings.util.BlockPattern$BlockInfo
2948:           108           1728  mekanism.common.recipe.inputs.IntegerInput
2949:            72           1728  net.minecraft.entity.passive.EntityVillager$EmeraldForItems
2950:            27           1728  sun.java2d.loops.BlitBg (java.desktop@25.0.4)
2951:             1           1720  [Lbinnie.design.EnumPattern;
2952:             1           1720  [Ljava.lang.classfile.Opcode; (java.base@25.0.4)
2953:            40           1720  [Lslimeknights.tconstruct.library.tinkering.PartMaterialType;
2954:            43           1720  java.time.format.DateTimeFormatterBuilder$NumberPrinterParser (java.base@25.0.4)
2955:             1           1720  li.cil.oc.Settings
2956:            43           1720  stanhebben.zenscript.type.ZenTypeAssociative
2957:            43           1720  thaumcraft.api.research.ScanEntity
2958:           107           1712  binnie.botany.genetics.FlowerGenome
2959:           107           1712  com.google.common.collect.RegularImmutableMap$Values
2960:            71           1704  javassist.bytecode.ExceptionTableEntry
2961:             3           1704  javax.swing.JPanel (java.desktop@25.0.4)
2962:            71           1704  kotlin.reflect.jvm.internal.impl.types.TypeProjectionImpl
2963:            53           1696  com.hbm.items.tool.ItemGuideBook$GuideText
2964:            53           1696  jdk.jfr.internal.settings.StackTraceSetting (jdk.jfr@25.0.4)
2965:            53           1696  kotlin.collections.builders.ListBuilder
2966:           105           1680  biomesoplenty.common.util.block.BlockQuery$BlockPosQueryAnd
2967:             7           1680  com.blakebr0.mysticalagradditions.tinkers.BlockMolten
2968:            70           1680  com.buuz135.industrial.api.recipe.ore.OreFluidEntryFermenter
2969:            14           1680  com.github.alexthe666.iceandfire.item.ItemModSword
2970:            15           1680  com.hbm.blocks.generic.BlockFlammable$BlockFuelMetaItem
2971:            10           1680  com.hbm.blocks.generic.BlockNTMGlass
2972:            14           1680  divinerpg.objects.items.base.ItemModBow
2973:            14           1680  forestry.storage.items.ItemBackpack
2974:            42           1680  javax.management.MBeanParameterInfo (java.management@25.0.4)
2975:            30           1680  jdk.internal.vm.SharedThreadContainer (java.base@25.0.4)
2976:             5           1680  jeresources.util.FakeClientWorld
2977:            15           1680  landmaster.plustic.fluids.FluidMolten
2978:            30           1680  net.minecraftforge.common.crafting.IngredientNBT
2979:            42           1680  net.minecraftforge.fml.common.registry.VillagerRegistry$VillagerCareer
2980:            21           1680  org.cyclops.integrateddynamics.core.part.PartTypeBase$2
2981:            35           1680  org.openjdk.nashorn.internal.runtime.PropertyHashMap
2982:            10           1680  vazkii.quark.world.block.BlockSpeleothem
2983:            11           1672  com.hbm.blocks.generic.BlockBeaconable
2984:            11           1672  com.hbm.items.tool.ItemSwordAbility
2985:            11           1672  com.rwtema.extrautils2.api.machine.Machine
2986:            11           1672  divinerpg.objects.blocks.BlockBeaconBase
2987:            11           1672  divinerpg.objects.blocks.BlockModGlass
2988:            16           1664  biomesoplenty.common.item.ItemBOPBoat
2989:            16           1664  com.github.alexthe666.rats.server.items.ItemRatHammock
2990:            16           1664  com.github.alexthe666.rats.server.items.ItemRatIgloo
2991:            26           1664  com.hbm.inventory.recipes.SolderingRecipes$SolderingRecipe
2992:            16           1664  com.mjr.mjrlegendslib.item.BasicHoe
2993:            16           1664  erogenousbeef.bigreactors.common.item.ItemGeneric
2994:            52           1664  hellfirepvp.astralsorcery.client.ClientProxy$RenderInfoBlock
2995:            16           1664  hellfirepvp.astralsorcery.common.crafting.altar.recipes.ConstellationPaperRecipe
2996:           104           1664  jdk.proxy3.$Proxy43 (jdk.proxy3)
2997:            52           1664  kroppeb.stareval.element.tree.BinaryExpressionElement
2998:            16           1664  lucraft.mods.lucraftcore.utilities.items.ItemTriPolymer
2999:            26           1664  mezz.jei.gui.textures.TextureInfo
3000:            16           1664  net.minecraft.item.ItemShulkerBox
3001:            16           1664  net.tslat.aoa3.item.misc.RuneItem
3002:            16           1664  openmods.colors.ColorMeta
3003:            26           1664  sun.security.ssl.SSLHandshake (java.base@25.0.4)
3004:            26           1664  vazkii.botania.common.lexicon.page.PageBrew
3005:             1           1656  [Lcrazypants.enderio.base.lang.Lang;
3006:            66           1656  [Ljava.util.function.Supplier; (java.base@25.0.4)
3007:            69           1656  com.esotericsoftware.kryo.Kryo$DefaultSerializerEntry
3008:            69           1656  com.rwtema.extrautils2.backend.model.Textures$2
3009:            69           1656  com.shinoow.abyssalcraft.api.necronomicon.CraftingStack
3010:            69           1656  crazypants.enderio.base.capacitor.ItemCapacitor$2
3011:             9           1656  forestry.arboriculture.blocks.BlockDefaultLeaves$1
3012:            69           1656  java.util.regex.Pattern$Prolog (java.base@25.0.4)
3013:            23           1656  mal.lootbags.loot.LootItem
3014:             9           1656  mcjty.lib.builder.LogicSlabBlockBuilder
3015:            69           1656  vazkii.botania.api.recipe.RecipePetals
3016:           103           1648  codechicken.lib.colour.ColourARGB
3017:            41           1640  forestry.core.genetics.alleles.AlleleInteger
3018:            41           1640  org.openjdk.nashorn.internal.codegen.CompilerConstants$7
3019:            41           1640  vibrantjourneys.worldgen.WorldGenGroundCover
3020:            68           1632  appeng.core.features.BlockStackSrc
3021:            51           1632  com.buuz135.industrial.utils.Triple
3022:            51           1632  com.hbm.render.block.BlockBakeFrame$1
3023:            34           1632  javax.management.ObjectName (java.management@25.0.4)
3024:            51           1632  lucraft.mods.lucraftcore.util.energy.EnergyStorageItem
3025:            68           1632  mcjty.lib.builder.InformationString
3026:            68           1632  team.chisel.ctm.client.util.BlockstatePredicateParser$PredicateMap
3027:            34           1624  [Ljava.time.format.DateTimeFormatterBuilder$DateTimePrinterParser; (java.base@25.0.4)
3028:            29           1624  binnie.extrabees.items.types.EnumHoneyDrop
3029:            29           1624  binnie.extratrees.liquid.Cocktail
3030:            29           1624  com.creativemd.creativecore.common.utils.stack.InfoMaterial
3031:            29           1624  com.lothrazar.cyclicmagic.block.dehydrator.RecipeDeHydrate
3032:           101           1616  binnie.core.proxy.BinnieProxyClient$FluidItemMeshDefinition
3033:           101           1616  openmods.calc.symbol.TopSymbolMap$CallableSymbol
3034:           101           1616  vazkii.patchouli.client.book.template.JsonVariableWrapper
3035:            67           1608  com.rwtema.extrautils2.backend.model.MutableModel$1
3036:             8           1600  com.Fishmod.mod_LavaCow.client.model.entity.ModelUnburiedArmor
3037:            10           1600  com.github.alexthe666.iceandfire.block.BlockGeneric
3038:            10           1600  com.github.alexthe666.iceandfire.client.model.ModelHydraHead
3039:            25           1600  com.google.common.cache.LocalCache$WeakEntry
3040:             8           1600  com.jaquadro.minecraft.storagedrawers.client.model.FramingTableModel
3041:            10           1600  com.pam.harvestcraft.blocks.blocks.BlockPamCake
3042:            40           1600  com.verdantartifice.thaumicwonders.common.crafting.catalyzationchamber.CatalyzationChamberRecipe
3043:            10           1600  crazypants.enderio.base.block.lever.BlockSelfResettingLever
3044:            20           1600  java.lang.invoke.BoundMethodHandle$SpeciesData (java.base@25.0.4)
3045:            25           1600  net.tslat.aoa3.client.render.entities.AoAMinionRenderer
3046:            50           1600  org.apache.logging.log4j.core.pattern.SimpleLiteralPatternConverter$StringValue
3047:            40           1600  sun.nio.fs.NativeBuffer (java.base@25.0.4)
3048:            40           1600  thaumcraft.client.lib.obj.WavefrontObject$GroupObject
3049:            10           1600  xol.lostinfinity.block.misc.BlockTrackTrigger
3050:            50           1600  xyz.phanta.tconevo.material.stats.MagicMaterialStats
3051:             3           1584  [Lit.unimi.dsi.fastutil.ints.IntRBTreeSet$Entry;
3052:            18           1584  biomesoplenty.common.world.generator.GeneratorLakes
3053:            33           1584  com.brandon3055.draconicevolution.api.fusioncrafting.SimpleFusionRecipe
3054:            99           1584  com.google.gson.internal.ConstructorConstructor$$Lambda/0x00000000144ad400
3055:            66           1584  com.hbm.items.special.ItemBedrockOreNew$BedrockOreOutput
3056:            66           1584  com.meteor.extrabotany.api.item.WeightCategory
3057:            33           1584  com.sun.org.apache.xerces.internal.dom.DeferredTextImpl (java.xml@25.0.4)
3058:            99           1584  hellfirepvp.astralsorcery.common.constellation.star.StarLocation
3059:            18           1584  it.unimi.dsi.fastutil.longs.Long2ObjectOpenHashMap
3060:            22           1584  journeymap.client.event.handlers.keymapping.KeyRegistrationWrapper
3061:            99           1584  kotlin.reflect.jvm.internal.impl.descriptors.runtime.structure.ReflectJavaAnnotation
3062:            22           1584  org.lwjgl.util.vector.Matrix4f
3063:            22           1584  org.objectweb.asm.tree.LookupSwitchInsnNode
3064:            66           1584  org.softc.armoryexpansion.common.integration.aelib.plugins.general.traits.MaterialTraits
3065:            50           1576  [Lcom.sun.management.internal.DiagnosticCommandArgumentInfo; (jdk.management@25.0.4)
3066:            49           1568  com.llamalad7.mixinextras.lib.antlr.runtime.atn.RuleTransition
3067:            28           1568  com.verdantartifice.thaumicwonders.common.crafting.enchanter.EssentiaEnchanterRecipe
3068:            14           1568  divinerpg.objects.items.base.ItemModSeeds
3069:             4           1568  java.util.concurrent.ForkJoinPool (java.base@25.0.4)
3070:            98           1568  net.minecraft.world.storage.loot.conditions.KilledByPlayer
3071:            49           1568  net.ndrei.teslacorelib.MaterialColors
3072:            14           1568  net.tslat.aoa3.item.misc.SeedsItem
3073:            49           1568  org.apache.logging.slf4j.Log4jLogger
3074:            14           1568  slimeknights.tconstruct.library.fluid.FluidColored
3075:            14           1568  sun.security.mscapi.SunMSCAPI$ProviderService (jdk.crypto.mscapi@25.0.4)
3076:            28           1568  wanion.unidict.integration.IntegrationModule$Integration
3077:            65           1560  chanceCubes.rewards.rewardparts.ItemPart
3078:            13           1560  com.hbm.inventory.recipes.CrucibleRecipe
3079:            65           1560  com.hbm.items.weapon.sedna.mods.XWeaponModManager$WeaponModDefinition
3080:            15           1560  kotlin.reflect.jvm.internal.impl.serialization.deserialization.descriptors.DeserializedTypeParameterDescriptor
3081:            65           1560  kroppeb.stareval.element.tree.FunctionCall
3082:            65           1560  mcjty.lib.McJtyRegister$MTile
3083:             5           1560  micdoodle8.mods.galacticraft.planets.venus.world.gen.BiomeDecoratorVenus
3084:            34           1552  [[Lthaumcraft.api.crafting.Part;
3085:            97           1552  binnie.core.gui.geometry.Point
3086:            97           1552  binnie.extratrees.genetics.ETLeafProvider
3087:            97           1552  binnie.extratrees.genetics.ETTreeDefinition$AlleleTemplate
3088:            32           1536  WayofTime.bloodmagic.api.impl.recipe.RecipeBloodAltar
3089:            32           1536  binnie.extratrees.blocks.property.PropertyETType
3090:            12           1536  com.github.alexthe666.iceandfire.item.ItemDragonsteelArmor
3091:            12           1536  com.github.alexthe666.iceandfire.item.ItemTrollArmor
3092:            64           1536  com.hbm.hazard.modifier.HazardModifierRBMKRadiation
3093:            12           1536  com.hbm.items.gear.ArmorHazmat
3094:            16           1536  com.hbm.items.special.ItemDepletedFuel
3095:            64           1536  com.rwtema.extrautils2.backend.model.PassthruModelItemBlock$1
3096:            48           1536  com.sun.org.apache.xerces.internal.impl.xs.traversers.OneAttr (java.xml@25.0.4)
3097:            64           1536  com.teamwizardry.librarianlib.features.saving.serializers.builtin.trove.TroveMapData
3098:            48           1536  dev.beecube31.crazyae2.common.i18n.CrazyAETooltip
3099:            48           1536  divinerpg.enums.ArmorInfo
3100:            12           1536  divinerpg.objects.items.base.ItemModAxe
3101:            12           1536  divinerpg.objects.items.base.ItemModPickaxe
3102:            12           1536  divinerpg.objects.items.base.ItemModShovel
3103:            32           1536  hellfirepvp.astralsorcery.client.util.resource.SpriteSheetResource
3104:            16           1536  javax.management.openmbean.OpenMBeanParameterInfoSupport (java.management@25.0.4)
3105:            32           1536  jeresources.entry.PlantEntry
3106:            24           1536  joptsimple.RequiredArgumentOptionSpec
3107:            48           1536  journeymap.client.ui.theme.Theme$ColorSpec
3108:            64           1536  kotlin.reflect.jvm.internal.DescriptorKCallable$$Lambda$8
3109:            64           1536  kotlin.reflect.jvm.internal.impl.resolve.scopes.ChainedMemberScope
3110:            48           1536  net.bdew.lib.recipes.RsRecipeShaped
3111:            16           1536  net.minecraft.client.renderer.entity.layers.LayerEntityOnShoulder
3112:            32           1536  net.minecraft.world.biome.Biome$BiomeProperties
3113:            32           1536  org.openjdk.nashorn.internal.codegen.CompilerConstants$2
